1,3.08,1,2,14,0
1,9.62,1,1,30.5,9.39
1,1.40,1,1,7.5,0.83
2,1.11,1,2,7.5,0
1,1.45,1,2,11.5,0
1,1.32,1,2,8,0
1,2.70,1,1,11.5,1.5
1,4.40,1,2,16,0
1,1.00,1,1,6.5,1
1,1.20,1,2,6.5,0
1,2.20,1,2,11.5,0
5,1.83,1,1,8.5,2.32
1,.64,1,1,5,1
2,.70,1,1,6.5,1
2,5.39,1,1,18,1
1,.69,1,1,6.5,1.46
2,2.63,1,1,11.5,1.84
1,.60,1,1,4.5,1.06
1,.80,1,2,5,0
1,.70,1,1,5,1.26
1,3.40,1,2,12,0
1,21.15,2,1,52,10.56
1,1.40,1,2,8.5,0
1,4.00,1,1,16,3.45
1,1.72,1,1,9,1.96
5,11.13,1,2,42.5,0
1,1.62,1,2,11.5,0
1,1.16,1,1,6.5,1
1,1.07,1,2,7,0
1,.63,1,1,6.5,1.46
1,.80,1,2,5.5,0
1,.80,1,1,6,2.15
1,2.01,1,1,10,2.26
1,4.80,1,2,20,0
1,.70,1,1,5,1
1,2.10,1,1,9.5,1
1,1.45,1,2,7.5,0
1,4.10,1,2,14.5,0
6,5.34,1,1,19,4.06
1,1.14,1,2,9.5,0
1,.90,1,2,10,0
1,2.42,1,1,8.5,1.5
3,2.20,1,1,11,2
1,3.59,1,1,13.5,2.96
1,3.00,1,1,14,2.7
3,3.00,1,2,11.5,0
5,18.93,2,1,52,11.67
1,2.50,1,2,9.5,0
4,4.09,1,2,18,0
1,2.62,1,1,11.5,2.46
1,1.09,1,1,7,1.56
1,1.20,1,1,7,1
1,1.00,1,2,6.5,0
1,8.73,1,1,28,5.86
5,.66,1,1,5,1.16
5,2.63,1,1,16.5,3.56
1,26.73,2,1,52,10.56
1,2.29,1,1,13.5,3.06
5,1.52,1,1,8,1.4
3,.40,1,2,6,0
2,1.70,1,2,11,0
1,3.03,1,2,14,0
2,3.30,1,1,16.5,2
1,.60,1,2,5.5,0
6,1.45,1,2,7.5,0
1,1.50,1,1,7.5,1.66
2,.57,1,2,5,0
1,1.37,1,2,7,0
1,1.62,1,2,6.5,0
6,3.68,1,2,14,0
2,18.30,2,1,52,20
1,6.25,1,2,23,0
1,1.27,1,2,5.5,0
1,1.30,1,1,7,1.75
2,.38,1,1,3.5,0.86
1,2.66,1,1,10.5,2
1,.61,1,1,8.5,1.86
1,1.20,1,1,7.5,1.66
3,2.60,1,2,11.5,0
1,1.60,1,2,10.5,0
2,1.30,1,2,8,0
2,1.50,1,1,10,2.35
1,1.60,1,1,13.5,3
6,10.25,1,1,44,0
1,4.37,1,1,16.5,2.67
1,17.26,2,1,52,11.67
1,.20,1,2,3.5,0
2,1.96,1,1,9.5,2.16
1,.90,1,1,11,1.77
1,.68,1,2,5.5,0
1,.51,1,2,4,0
5,.66,1,1,4.5,1.16
1,1.01,1,1,7.5,2
1,1.00,1,2,5.5,0
2,.91,1,2,5.5,0
4,1.86,1,2,11.5,0
1,12.30,1,1,37,5
1,4.58,1,1,17.5,3.66
1,.50,1,2,3.5,0
1,.65,1,1,5,1.36
1,1.11,1,2,6.5,0
1,3.70,1,1,16,4.2
1,1.37,1,2,8,0
1,1.19,1,1,8,2.2
1,2.63,1,2,13.5,0
1,1.90,1,1,9,3.05
1,1.80,1,1,9,1
2,4.39,1,2,14,0
1,1.11,1,2,5.5,0
1,8.10,1,1,26.5,5.65
2,1.34,1,1,8.5,2.32
1,2.56,1,2,13,0
1,.10,1,1,3,0.85
1,2.05,1,2,11.5,0
1,.70,1,2,6,0
1,9.80,1,1,28.5,4
1,3.50,1,1,12.5,2.5
2,1.00,1,1,7,1.75
1,.31,1,1,3.5,0.96
1,.70,1,1,7,1.95
1,2.60,1,1,12,1.7
1,.90,1,1,6.5,1.45
1,2.30,1,2,12,0
3,3.40,1,1,13,2.75
1,1.40,1,1,14,2.96
1,7.70,1,2,25,0
2,4.03,1,1,16.5,4.45
2,2.57,1,1,13,2.76
1,2.00,1,1,8.5,1.85
3,1.39,1,1,9,2.16
1,9.40,1,1,28,6.95
6,15.14,1,2,47.5,0
1,2.10,1,1,11,2.36
2,2.90,1,1,12,3.3
1,.30,1,1,4,1.15
1,.41,1,2,4,0
1,1.32,1,2,8,0
0,.20,5,2,0,0
1,2.90,1,1,15,0
1,1.11,1,1,7,1.56
1,1.24,1,1,8,1.76
1,.80,1,2,5,0
1,2.20,1,1,11.5,2.45
1,1.35,1,1,6.5,1.56
2,1.90,1,2,12.5,0
1,2.80,1,2,13.5,0
1,1.20,1,1,8,1.75
1,1.30,1,1,9.5,1.13
5,11.94,1,2,33,0
5,.84,1,1,7,1
1,3.75,1,2,12.5,0
3,3.70,1,1,14.5,3.15
2,10.90,1,2,34.5,0
1,.32,1,2,4,0
1,2.69,1,1,14.5,3.06
1,1.70,1,1,10,2.15
1,1.81,1,1,10.5,2.46
1,.60,1,1,7,0.8
1,3.58,1,1,13,2.86
1,3.83,1,1,12.5,2.66
2,.60,1,1,5.5,1.85
1,.70,1,1,8,2.2
1,.72,1,1,5,1.74
1,.80,1,2,5,0
2,22.10,2,1,52,12
1,.69,1,1,5.5,1.36
1,1.00,1,1,8,1.75
1,2.50,1,1,13.5,3.83
1,1.53,1,2,8,0
1,1.60,1,1,10.5,2.25
1,.70,1,1,5.5,1.45
6,1.31,1,1,7.5,1.76
1,1.90,1,1,12.5,1.2
1,3.10,1,2,11,0
1,2.90,1,1,16,3.45
1,2.76,1,1,11.5,2.56
3,3.42,1,1,18,4
1,.30,1,1,3.5,0.85
2,16.62,2,2,52,0
1,.88,1,2,4.5,0
2,2.00,1,1,11,2.35
6,.77,1,1,6.5,2.19
1,1.70,1,1,7,1.65
3,1.20,1,1,6,1.45
4,1.08,1,1,6.5,1
1,.60,1,1,4.5,1.05
1,1.23,1,2,6.5,0
1,1.60,1,1,7,1.65
1,1.20,1,1,9.5,1.75
2,1.10,1,2,5.5,0
1,2.17,1,1,9.5,2.06
2,1.05,1,2,6.5,0
1,1.52,1,1,8,1.76
1,2.50,1,1,10.5,2
1,1.82,1,1,7.5,2.2
1,6.80,1,1,25,5.25
1,8.17,1,1,26.5,6.77
1,.95,1,2,5,0
5,2.78,1,1,11.5,3.32
2,1.10,1,1,7.5,1
1,5.21,1,1,21,6.54
2,1.54,1,1,12,2.76
2,.60,1,1,5.5,1.25
1,3.63,1,2,19.5,0
1,1.60,1,2,7,0
1,2.27,1,2,12,0
6,1.73,1,2,9,0
2,3.23,1,1,13.5,1
1,1.29,1,1,8,1.2
1,9.93,1,2,34.5,0
1,3.23,1,1,13,2.86
1,5.91,1,1,19,4
1,2.90,1,1,11.5,1
1,1.88,1,1,10,1.2
1,1.00,1,1,6,1.36
1,2.79,1,1,12.5,2.76
3,4.37,1,1,14.5,3.16
3,4.29,1,2,18.5,0
2,.90,1,1,5.5,0.5
2,.63,1,1,4.5,1.32
1,2.50,1,1,16,3.35
2,.65,1,2,5,0
6,.69,1,1,4.5,1.16
5,8.01,1,1,23.5,6.07
1,.80,1,1,5,1
1,.80,1,1,5.5,1
1,1.90,1,2,14.5,0
1,2.66,1,2,13.5,0
2,1.90,1,2,10,0
1,1.19,1,1,6,1.46
1,2.28,1,1,11,2.56
1,2.00,1,2,9.5,0
1,1.21,1,2,6,0
1,9.12,1,1,27.5,6.87
1,.60,1,2,5,0
3,4.08,1,1,18.5,4.82
2,1.55,1,1,11.5,2.46
1,1.07,1,1,7.5,1.66
3,.85,1,1,5.5,1.58
1,.73,1,1,6.5,1.46
1,2.55,1,1,13,2.76
1,3.33,1,1,12,2.66
1,1.40,1,1,8.5,2.55
1,15.80,2,1,52,13.2
1,5.10,1,1,18,3.85
5,.51,1,2,4.5,0
1,15.69,1,1,47.5,13.46
2,1.70,1,2,8.5,0
2,12.30,1,1,34.5,7.16
1,2.86,1,1,12.5,2.76
6,1.41,1,1,8,2.45
1,1.50,1,2,9,0
2,2.10,1,2,10.5,0
1,1.90,1,1,9,1
6,8.27,1,1,24.5,6.27
1,1.20,1,1,6.5,0
1,2.39,1,1,12,1
1,.84,1,1,6.5,2
5,2.04,1,2,7.5,0
1,2.00,1,2,11,0
2,20.20,2,2,52,0
1,.99,1,1,6.5,1.46
2,.77,1,1,6,1.95
1,2.82,1,2,17.5,0
2,3.87,1,1,15.5,0
1,.80,1,1,5.5,1.46
1,1.00,1,2,9.5,0
2,7.80,1,1,24,4.95
1,1.38,1,1,7.5,1.76
1,1.17,1,1,6.5,1.56
1,2.90,1,2,11.5,0
5,1.09,1,2,6.5,0
1,3.80,1,1,17,4.55
1,.79,1,1,6,1.36
1,1.16,1,2,7.5,0
1,3.30,1,1,12,2.65
1,1.38,1,1,6.5,1.5
2,1.13,1,1,8.5,1.86
1,.90,1,1,5,1.35
5,.05,1,2,3,0
1,1.90,1,2,11.5,0
2,.70,1,1,5,1.25
1,1.38,1,1,7.5,1.86
1,.40,1,2,4,0
2,2.78,1,1,12.5,2.76
1,.50,1,2,4.5,0
1,1.25,1,2,9,0
1,1.80,1,1,8.5,1.96
1,1.90,1,2,10,0
1,1.40,1,2,8.5,0
1,1.10,1,1,7,1.56
3,.61,1,1,5,1
1,.00,3,3,20,0
4,2.89,1,1,13.5,2.96
1,.90,1,2,6,0
2,6.85,1,2,24,0
4,.70,1,2,6,0
2,2.30,1,1,11,2.35
1,.80,1,1,6.5,1.45
1,2.66,1,1,18,1
1,.37,1,2,3.5,0
5,2.30,1,2,8.5,0
1,1.02,1,1,5.5,1.26
3,1.50,1,1,7,1.55
1,10.91,1,1,33,7.87
1,2.35,1,2,16.5,0
1,12.29,1,1,35,10.74
3,8.71,2,1,52,14.58
1,2.20,1,1,9,2.9
1,5.10,1,1,19.5,4.15
1,2.05,1,1,10.5,2.36
2,2.60,1,1,10,0
2,17.60,1,2,49,0
1,2.90,1,1,12.5,2.66
6,1.01,1,1,10.5,2.82
1,1.60,1,2,11,0
2,1.59,1,2,8,0
1,4.30,1,1,17.5,3.85
1,3.27,1,1,14.5,3.82
1,.57,1,1,4.5,0
2,1.90,1,1,10.5,2
2,1.60,1,1,16,5
1,1.50,1,1,8,1.76
2,18.03,2,1,52,2
1,2.38,1,1,10,2.16
1,.80,1,1,5,0
1,.83,1,2,11,0
2,1.70,1,1,7,1.66
2,2.70,1,1,13.5,2.95
2,11.09,1,1,33.5,6.96
1,1.00,1,1,7.5,1.76
2,1.12,1,1,6.5,0
2,2.50,1,2,10,0
5,3.18,1,2,14,0
2,.95,1,1,7,1.56
1,.60,1,1,5,1
1,1.06,1,2,6.5,0
5,1.07,1,2,6,0
1,2.28,1,1,11.5,2
1,1.90,1,1,13,0.5
1,1.46,1,1,7.5,2.79
2,3.10,1,2,17,0
1,1.80,1,2,10,0
1,4.34,1,1,15,3.26
1,1.70,1,1,8,1.75
1,.40,1,1,4,0.95
1,2.40,1,1,11.5,2.55
5,.72,1,1,5.5,1.46
1,.60,1,2,6.5,0
1,1.20,1,2,7,0
1,1.39,1,2,6,0
1,1.00,1,2,7,0
4,2.63,1,1,11.5,1.7
1,.70,1,2,5,0
3,3.62,1,1,17.5,2
1,1.90,1,1,10.5,1.7
1,.60,1,2,7,0
1,1.80,1,1,8.5,1
1,.50,1,1,5,1.35
3,2.36,1,1,10.5,2.26
3,.70,1,1,5.5,1.35
1,1.40,1,1,10.5,2.26
1,1.96,1,2,10,0
1,1.10,5,1,9,1.85
2,2.36,1,1,9.5,2.16
6,1.55,1,2,10.5,0
1,.71,1,1,5,1.45
5,3.84,1,1,14,3.5
6,1.09,1,1,6.5,1.46
1,2.00,1,1,10.5,2.25
1,1.50,1,1,7.5,1.75
5,1.38,1,1,8.5,3.09
1,3.22,1,2,15.5,0
1,.56,1,2,5,0
1,7.00,1,1,22.5,1.2
1,3.30,1,1,18,3.75
2,3.84,1,1,14,1.2
1,7.22,1,1,25,5.26
1,.46,1,1,3.5,0.96
1,.70,1,2,5,0
2,10.80,1,1,38.5,0.01
1,1.28,1,2,7,0
1,1.67,1,1,7.5,1.66
1,2.40,1,2,11.5,0
1,4.52,1,1,14.5,3.95
6,3.32,1,2,12,0
1,6.90,1,1,23,1.7
1,.70,1,2,4.5,0
1,1.70,1,2,8,0
1,2.80,1,2,12,0
1,8.90,1,1,34,8.06
1,1.58,1,2,8.5,0
1,12.83,1,2,49.5,0
2,.65,1,1,5.5,1.26
1,2.01,1,1,9.5,2.16
1,4.70,1,1,18.5,3.95
1,9.30,1,1,27,6.65
1,1.20,1,1,7.5,2
1,2.60,1,1,10.5,2.36
5,2.15,1,1,8.5,1.96
1,1.10,1,1,6.5,1.65
1,4.70,1,2,17.5,0
2,3.90,1,1,19.5,2
1,1.80,1,1,9.5,2.05
1,.78,1,1,5,1.74
1,2.30,1,1,9,1.95
5,3.28,1,1,12.5,3.45
5,6.24,1,1,21.5,4.56
1,1.08,1,2,5.5,0
1,2.00,1,1,8,2
2,2.06,1,2,8,0
1,1.31,1,2,8.5,0
1,2.80,1,2,14.5,0
2,16.80,2,1,52,6
1,11.90,1,2,35,0
1,1.50,1,1,9,2.9
1,2.85,1,2,10.5,0
1,1.90,1,1,9,2.55
1,4.90,1,1,18.5,3.95
1,4.59,1,1,16,2
1,4.00,1,1,13.5,2
1,2.00,1,2,10,0
1,12.50,1,1,36.5,0
2,.00,1,2,2.5,0
1,1.50,1,1,8,1.75
1,9.01,1,1,32.5,8.58
5,4.92,1,1,15,1.2
1,1.20,1,1,12.5,0
1,1.68,1,1,10,0
2,1.00,1,1,7.5,1
1,1.00,1,1,8.5,1.86
5,1.92,1,1,11,0
1,.55,1,2,4.5,0
1,1.40,1,1,8.5,1
1,5.60,1,1,18,3.75
1,.80,1,1,8,1.75
1,.85,1,1,4.5,1.2
2,2.34,1,1,10.5,2.36
1,5.10,1,1,22,4.55
1,1.20,1,2,7.5,0
2,2.09,1,2,12,0
1,1.50,1,2,7,0
1,1.20,1,1,7,1
1,1.20,1,1,7,1.55
1,1.19,1,2,7,0
5,3.38,1,1,12.5,3.45
2,.83,1,1,7,1.56
1,.30,1,1,3.5,0.85
1,10.91,1,1,32,6.66
2,2.82,1,1,14.5,3.82
1,1.20,1,1,12,1.3
2,1.00,1,2,7,0
1,.63,1,2,4,0
1,.90,1,2,6.5,0
1,6.32,1,2,20,0
1,8.38,1,2,29.5,0
1,2.08,1,1,8.5,1.86
2,16.09,1,1,46.5,9.46
1,.70,1,2,5.5,0
1,.79,1,2,5.5,0
1,.40,1,1,4,1.15
1,.50,1,1,4,1.05
2,7.20,1,1,25,2.5
1,1.28,1,1,10.5,2.26
1,.90,1,1,6,1.45
1,5.95,1,1,20.5,5.45
1,1.70,1,1,11.5,2.65
3,1.93,1,1,7.5,1.66
2,.86,1,2,5.5,0
1,.99,1,1,5.5,2.19
1,2.00,1,1,9.5,2.06
1,4.62,1,1,16,5.34
1,2.90,1,1,12.5,1
5,.58,1,1,4.5,1.06
2,18.10,2,2,52,0
1,9.77,1,1,30,9.21
5,5.35,1,1,25,5.16
1,.49,1,1,5,1.74
2,.70,1,2,4.5,0
1,1.76,1,2,8.5,0
2,.80,1,1,5,1.35
1,2.80,1,2,12,0
1,.52,1,1,4.5,1.06
1,1.60,1,1,7.5,1.75
5,.71,1,2,4.5,0
1,.50,1,1,4,0.95
1,.80,1,1,4.5,1
1,1.80,1,1,8.5,1.95
1,2.90,1,1,14,2.95
2,2.61,1,1,12.5,2.76
2,.90,1,1,8.5,1.85
3,2.20,1,1,12,3.95
4,.59,1,2,4,0
1,.20,1,1,3,0.95
2,3.20,1,1,11.5,1
1,3.80,1,1,17,5.45
1,.88,1,2,5,0
1,.40,1,1,4,1
1,5.20,1,2,18,0
1,2.90,1,1,11,2.45
1,2.60,1,2,12,0
5,1.08,1,2,8,0
1,3.80,1,2,13,0
1,1.38,1,1,6.5,1.46
1,1.10,1,1,5,1.5
3,.50,1,1,5,1
1,6.60,1,2,21.5,0
2,1.30,1,1,8.5,1
1,1.29,1,1,7,1.56
1,2.05,1,1,8,1.76
4,.59,1,2,4.5,0
1,3.57,1,2,15,0
2,2.90,1,1,16.5,3.46
2,4.60,1,1,20,4.16
1,1.92,1,2,13,0
1,1.18,1,2,8,0
1,1.10,1,1,6.5,2.15
2,2.71,1,2,14,0
1,1.51,1,2,8.5,0
1,7.22,1,1,28.5,6.06
1,4.63,1,2,16.5,0
1,1.71,1,1,8.5,1.86
1,.93,1,2,7,0
1,2.07,1,1,11,1.2
1,7.68,1,1,24.5,5.16
1,3.92,1,1,12.5,0
2,1.50,1,1,9.5,1.2
1,.54,1,2,4,0
4,1.90,1,2,9,0
5,10.19,1,1,34,8.27
1,18.50,2,2,52,0
1,.40,1,1,4,1.45
1,.80,1,2,5,0
1,3.70,1,1,16,4.3
1,1.48,1,1,11,2.95
1,.80,1,2,5.5,0
1,15.30,2,1,52,14.55
1,.30,1,1,3.5,1.05
1,1.40,1,1,7.5,2
1,13.10,1,1,41.5,0
1,.84,2,2,52,0
2,3.75,1,1,13,2
2,1.20,1,2,8,0
2,3.08,1,1,12.5,2
1,1.16,1,1,6.5,1.56
5,1.50,1,2,8,0
2,.90,1,1,6.5,1.65
2,4.44,1,1,15,3.26
1,1.10,1,1,7,1.65
1,1.50,1,1,6.5,1
1,1.60,1,2,6.5,0
2,7.23,1,1,24.5,3
2,1.00,1,1,7.5,1.75
1,.40,1,1,3.5,2
1,1.30,1,2,9.5,0
1,.80,1,1,5,1.15
6,.50,1,1,4,0.8
1,1.00,1,1,7,1.55
4,2.95,1,1,10.5,1
1,17.60,1,1,50,5.63
2,1.04,1,1,5.5,1.46
1,1.10,1,2,5.5,0
1,.30,1,1,4,0.95
1,.99,1,2,12.5,0
1,.30,1,2,5,0
1,2.20,1,2,12,0
1,.70,1,1,4,0.95
1,1.33,1,1,7,1.66
2,.67,1,2,5,0
1,.80,1,1,5.5,1.25
5,3.17,1,2,16.5,0
6,12.70,1,1,35,5
1,1.04,1,1,6,1.36
1,.90,1,2,6,0
1,2.15,1,2,10,0
1,2.00,1,1,10.5,2.26
6,3.76,1,1,16,3.36
1,1.03,1,2,6,0
1,3.40,1,2,16.5,0
2,2.00,1,1,13.5,3.05
1,3.54,1,1,15,3.8
6,.56,1,1,4,1.06
1,.64,1,1,4.5,0
2,5.00,1,1,20.5,4.25
1,.97,1,2,7.5,0
2,1.10,1,1,13.5,2.85
1,1.00,1,2,6,0
4,.52,1,2,4.5,0
3,3.00,1,1,14.5,3.15
1,2.40,1,2,15,0
1,1.00,1,1,6.5,1.55
1,10.40,1,1,29.5,9.35
2,4.78,1,2,17,0
1,2.58,1,1,12,2.56
1,8.85,1,1,33,6
1,2.40,1,1,9,1.5
1,.93,1,1,6,0
1,.90,1,2,5.5,0
1,3.50,1,2,16,0
5,.59,1,1,8,1.76
2,1.09,1,2,7,0
1,3.40,1,1,17.5,1.75
1,1.90,1,1,8,1
1,3.20,1,1,11,2.45
5,2.11,1,1,15.5,1
1,1.22,1,2,10.5,0
1,.80,1,1,5.5,1
1,2.10,1,2,8.5,0
1,1.80,1,1,7.5,1.75
1,1.70,1,1,7.5,1.75
1,1.01,1,2,5.5,0
1,3.40,1,2,15.5,0
1,1.45,1,1,9,2.06
6,1.74,1,1,10,2
1,4.60,1,2,21.5,0
1,1.30,1,1,7,1
1,.72,1,2,4.5,0
1,.60,1,1,5,1.2
1,.09,1,2,3.5,0
1,1.17,1,2,6,0
1,6.09,1,1,25.5,5.08
1,.93,1,1,6.5,1.56
5,1.22,1,1,6.5,1.66
2,3.15,1,1,14.5,0
1,3.60,1,2,14,0
1,1.40,1,1,7.5,1
1,.60,1,1,5.5,2
1,1.10,1,1,5.5,1
2,2.20,1,2,10,0
5,10.54,1,1,33,7.87
2,1.80,1,1,9,2.05
1,1.33,1,1,6,1
2,2.80,1,1,11.5,5
1,1.40,1,1,8.5,1
2,3.80,1,1,12.5,3.45
1,3.00,1,1,12.5,2.75
2,.20,1,2,3.5,0
2,1.76,1,2,9,0
1,2.00,1,1,11,1.5
1,.50,1,1,4,1.05
1,1.90,1,2,7,0
1,1.00,1,1,8.5,1.5
2,.80,1,1,6.5,2.05
1,1.03,1,1,5.5,1
1,1.68,1,1,7.5,1.76
1,2.10,1,1,12.5,2.75
1,1.50,1,1,8,2.3
1,3.78,1,1,16.5,0
1,1.30,1,1,9.5,2.05
1,.80,1,2,12.5,0
1,2.00,1,1,17,5.3
2,6.80,1,2,21,0
1,1.00,1,1,9,1.95
5,1.29,1,1,6.5,2.19
1,1.10,1,1,6.5,1.45
1,1.26,1,1,6.5,0
1,.10,1,2,3,0
2,4.50,1,2,20,0
4,1.59,1,2,8,0
1,.55,1,1,4.5,0.5
1,.10,1,1,3,0.75
1,1.70,1,2,8.5,0
1,.50,1,1,4,1.06
2,1.50,1,1,6.5,1.55
1,3.20,1,1,12,2.55
1,5.19,1,1,18.5,3.96
1,1.70,1,1,13,2
1,1.90,1,1,8.5,1.95
1,2.11,1,1,9,1.96
1,7.60,1,1,24,5.05
1,1.33,1,1,7,2.34
1,.90,1,1,5.5,1.7
1,2.20,1,2,10,0
3,2.50,1,1,13.5,2.86
1,1.56,1,1,8,1
1,2.00,1,1,12,2
1,.67,1,2,4.5,0
2,4.80,1,1,19,4.05
2,11.40,1,2,33.5,0
1,1.20,1,1,7,1.75
1,2.20,1,1,9,2.06
1,2.12,1,1,10.5,2.26
1,1.60,1,1,8,1.85
5,2.41,1,1,9,1
2,3.20,1,2,12.5,0
1,1.52,1,1,6.5,1
1,17.14,2,1,52,10.56
1,1.20,1,2,8,0
1,1.21,1,2,6,0
2,1.70,1,2,8.5,0
1,1.60,1,1,9.5,2.06
1,3.00,1,1,14,0
1,1.50,1,2,12.5,0
4,1.27,1,1,7.5,2.08
1,1.10,1,2,6.5,0
1,17.96,2,1,52,11.67
6,1.09,1,1,5.5,1.46
1,1.08,1,1,7.5,1.76
2,.18,1,1,3,1.08
2,.73,1,1,5,1.16
1,1.30,1,1,8.5,2.3
1,24.01,1,1,76,8
1,2.10,1,2,10.5,0
1,.35,1,1,5,0
1,.50,1,2,4,0
1,3.00,1,1,11.5,3.8
1,5.60,1,1,18.5,5
1,2.30,1,1,10,2.8
1,1.93,1,1,7,1.56
6,1.46,1,2,7.5,0
1,.81,1,1,5.5,1.36
2,2.61,1,1,10,1
1,4.82,1,2,19,0
1,.89,1,1,5,1.16
3,3.10,1,1,11,1.75
2,.70,1,2,5,0
1,.51,1,2,5,0
1,1.20,1,1,7.5,1.65
1,.20,1,1,3,2
1,2.10,1,1,11.5,1
1,4.90,1,1,15.5,1.2
3,1.22,1,2,7,0
1,1.50,1,1,7.5,1.75
1,5.60,1,1,25,5.25
3,2.30,1,2,10.5,0
2,2.31,1,2,14.5,0
1,2.63,1,1,13.5,2.86
5,1.20,1,1,7.5,2.08
1,1.40,1,2,8,0
2,1.44,1,1,7.5,1.86
1,11.75,1,1,34.5,8.27
2,2.70,1,1,12,2.65
1,4.26,1,1,15,0
1,3.19,1,1,14,2
2,2.90,1,1,12,2
2,1.39,1,2,8.5,0
1,.60,1,1,4,1.4
1,1.69,1,2,9,0
1,.76,1,1,6,1.7
2,1.50,1,1,8,1.95
2,14.15,1,1,42,5
2,9.33,1,2,32,0
5,2.15,1,1,11.5,3.08
2,7.60,1,2,25.5,0
1,19.63,1,2,56,0
1,1.70,1,1,9.5,2.15
1,10.58,1,2,30,0
5,18.37,2,1,52,8.75
1,.79,1,1,5,1.16
6,1.02,1,1,6,1.56
4,3.49,1,1,16,4.2
1,1.40,1,1,7,1.55
5,3.17,1,2,13.5,0
1,1.66,1,1,10.5,2.26
1,1.40,1,1,8.5,1.5
4,1.10,1,1,6,1.35
3,.80,1,1,7.5,1
5,1.24,1,2,6.5,0
1,4.00,1,1,18,5.75
1,.90,1,1,6.5,2
1,.77,1,1,6,1.46
1,4.20,1,1,17.5,5.45
2,1.11,1,1,6.5,1.46
1,.83,1,1,6.5,2.34
2,1.72,1,1,11,2.36
1,2.60,1,1,13,2.75
1,3.80,1,2,15.5,0
1,1.22,1,1,9.5,2.06
1,1.30,1,2,7,0
1,.40,1,2,4,0
1,1.70,1,1,9.5,2.05
1,10.57,1,1,29.5,3.58
1,.00,5,1,165,49.55
3,1.76,1,1,9,2.16
1,17.60,2,1,52,14.55
1,1.40,1,2,8,0
6,1.06,1,1,7.5,2.08
5,.00,1,2,2.5,0
2,3.46,1,1,13,1
1,1.90,1,1,11.5,1.85
2,3.30,1,1,14,1.53
1,.59,1,2,4.5,0
1,1.56,1,1,9.5,2.06
1,3.06,1,2,12,0
1,1.01,1,2,5.5,0
2,3.52,1,2,12,0
6,1.16,1,1,6,1.46
6,.71,1,2,5.5,0
3,1.10,1,2,9,0
1,2.91,1,1,13,2.86
2,.59,1,2,4.5,0
5,12.18,1,1,47,10.67
1,1.12,1,1,6,1.46
1,2.01,1,2,11.5,0
1,.41,1,1,9,1
1,2.20,1,1,8,1
1,.60,1,2,5,0
1,8.69,1,1,29,7.45
1,3.06,1,2,17.5,0
1,3.10,1,1,12.5,2.75
5,18.39,2,1,52,11.67
1,4.93,1,1,17.5,3.66
1,1.73,1,1,8.5,1.86
2,2.00,1,1,8.5,1.86
1,1.20,1,1,6,1.2
1,.78,1,1,6,1.36
1,2.00,1,1,8.5,1.95
1,1.11,1,1,7,1.95
1,4.30,1,2,17.5,0
2,1.98,1,2,8.5,0
1,1.20,1,1,6.5,1.45
1,1.00,1,1,5.5,1.45
5,.79,1,1,6,1.56
1,9.51,1,1,30.5,0
2,14.95,1,1,41.5,5
1,.93,1,1,9.5,2.26
1,9.30,1,1,27.5,5.76
1,.98,1,1,6.5,1.66
1,.50,1,1,7,2
1,4.97,1,2,17,0
1,1.70,1,1,7.5,1.76
5,.85,1,2,5,0
1,2.93,1,1,12.5,3.2
2,1.32,1,1,7,1.56
1,2.17,1,1,8.5,2.32
1,.60,1,2,4.5,0
1,.00,5,3,0.01,0
1,3.30,1,2,12,0
5,2.29,1,2,12.5,0
2,1.11,1,1,10.5,2.82
1,1.30,1,1,7,1.55
1,2.50,1,2,13.5,0
1,1.90,1,2,10,0
1,6.10,1,1,21,4.35
1,.80,1,1,5.5,1.25
1,1.80,1,2,9.5,0
1,2.60,1,1,12,0
2,1.00,1,1,6,1.8
1,4.20,1,1,19.5,4.16
1,2.60,1,1,13,2.76
1,.96,1,2,6,0
1,.60,1,1,4,1.45
3,.80,1,2,5.5,0
5,2.04,1,2,14,0
1,1.39,1,2,7.5,0
1,1.70,1,1,8.5,1.85
2,.92,1,1,6,1.36
1,2.31,1,1,11,2.46
1,1.70,1,1,9,1.95
1,3.40,1,1,11.5,2.3
1,2.40,1,1,9.5,1.5
1,.50,1,2,4,0
1,.60,1,1,4.5,1.45
1,1.20,1,1,6,1.45
1,.50,1,1,7.5,1.65
3,18.97,2,1,52,11.67
1,4.60,1,2,15.5,0
1,3.50,1,1,13.5,2.85
1,.43,1,1,4,0.75
1,1.61,1,1,9,2.45
1,1.87,1,2,10,0
1,1.40,1,1,12,3.8
1,11.99,1,1,36,9.32
1,1.87,1,2,12.5,0
1,.60,1,2,4,0
1,5.09,1,2,17.5,0
3,3.86,1,1,13.5,2.96
1,.83,1,1,5.5,1.46
2,.74,1,1,6.5,1.82
2,11.00,1,1,33,7.95
2,1.62,1,1,9,2.16
1,1.50,1,1,8.5,1.85
1,1.13,1,1,6.5,1.46
1,.83,1,1,5,1.26
6,2.00,1,1,9.5,1.54
1,1.20,1,1,7.5,1.85
1,1.00,1,2,5.5,0
1,1.50,1,1,6.5,1
2,1.78,1,2,11,0
1,1.39,1,2,9,0
1,.10,1,2,3.5,0
2,2.60,1,1,15,4.2
1,2.97,1,1,11,2
1,14.57,1,2,42.5,0
1,1.40,1,2,9.5,0
