userId,movieId,rating,timestamp
9,3081,3.0,966907283
9,3113,3.0,970889266
9,3146,4.0,966907283
9,3168,5.0,966908487
9,3203,3.0,975729236
9,3219,4.0,970889431
9,3238,3.0,975729282
9,3263,2.0,966907646
9,3296,3.0,966908461
9,3501,3.0,966907423
9,3565,3.0,975729510
9,3578,5.0,970889307
9,3623,4.0,975729372
9,3633,4.0,966908487
9,3635,4.0,966907702
9,3638,4.0,966907663
9,3752,4.0,970889379
9,3769,5.0,966907588
9,3809,4.0,966907423
9,3835,4.0,966907828
9,3844,4.0,966907702
9,3846,4.0,966907702
9,3869,4.0,966907500
9,4148,5.0,981863652
10,207,3.5,1117607953
10,595,3.5,1118025737
10,596,4.0,1117607807
10,832,4.0,1117607755
10,851,2.0,1118025686
10,899,4.5,1117607856
10,1092,3.5,1117607839
10,1101,3.0,1117607721
10,1263,4.0,1117607863
10,1485,3.0,1117607766
10,2054,4.0,1117607782
10,2081,3.0,1118025740
10,2096,3.0,1118025751
10,2273,4.0,1117607908
10,2687,3.5,1118025745
10,3114,4.0,1117607728
10,4310,3.5,1117607997
10,5060,2.0,1117607785
10,5377,3.0,1117607985
10,5632,2.0,1118025642
10,5952,4.0,1117607770
11,1,3.0,997878562
11,2,2.0,940892511
11,6,3.0,997786169
11,10,2.0,997786062
11,14,2.0,997786663
11,17,4.0,943174551
11,21,3.0,997786062
11,32,1.0,997878669
11,34,5.0,943174551
11,44,3.0,942313044
11,48,3.0,997877826
11,50,3.0,997878670
11,70,3.0,942312620
11,112,2.0,997878049
11,144,3.0,977036724
11,150,3.0,997638649
11,151,4.0,943174824
11,153,2.0,997638738
11,160,1.0,997762814
11,163,3.0,942313044
11,165,2.0,997762885
11,180,3.0,997786442
11,181,2.0,997786525
11,185,2.0,940544701
11,196,2.0,940544752
11,208,1.0,942313214
11,223,3.0,997762683
11,230,3.0,943175348
11,253,2.0,997786270
11,256,2.0,940544752
11,260,4.0,1041384642
11,273,1.0,997786525
11,293,3.0,940545356
11,296,4.0,940545355
11,300,3.0,997877937
11,313,3.0,997878445
11,316,2.0,940544700
11,318,4.0,955809354
11,329,2.0,997878367
11,346,3.0,942313862
11,348,4.0,984810922
11,349,3.0,997762683
11,353,3.0,997762814
11,364,3.0,940893102
11,367,2.0,940892424
11,368,2.0,997786525
11,377,3.0,997878367
11,379,2.0,940544700
11,380,3.0,997878670
11,417,3.0,997878899
11,426,3.0,997638840
11,434,1.0,997762683
11,442,2.0,997762814
11,454,2.0,997763075
11,457,4.0,997763076
11,464,3.0,942313352
11,471,1.0,997786169
11,474,3.0,997786270
11,480,3.0,997786352
11,481,1.0,943174824
11,485,2.0,997786352
11,490,2.0,977036692
11,492,3.0,1010519999
11,509,3.0,997877826
11,515,3.0,997877937
11,517,2.0,942313306
11,529,3.0,997878158
11,533,2.0,997878159
11,535,2.0,997878273
11,541,3.0,997638840
11,551,3.0,997786663
11,552,2.0,942313270
11,555,3.0,997878670
11,588,4.0,940893042
11,589,4.0,940544292
11,590,3.0,997762815
11,592,4.0,942312795
11,593,3.0,997878273
11,594,3.0,997878273
11,595,5.0,940893042
11,596,3.0,997877826
11,608,4.0,943174678
11,616,2.0,997638650
11,648,3.0,942312795
11,653,2.0,940892541
11,661,3.0,997786270
11,671,3.0,997786663
11,673,1.0,940892541
11,720,4.0,997878670
11,733,2.0,997878049
11,736,1.0,997878670
11,745,4.0,997762683
11,750,4.0,955809407
11,780,2.0,940544343
11,783,3.0,940893202
11,786,2.0,997762975
11,788,3.0,997786663
11,799,3.0,942614702
11,804,2.0,997878273
11,832,2.0,997877937
11,836,1.0,997762683
11,858,3.0,1010519683
11,861,3.0,997878445
11,898,4.0,955809892
11,899,4.0,997878273
11,903,3.0,997878671
11,904,4.0,1021812310
11,908,5.0,944388722
11,909,4.0,944389368
11,910,4.0,955809309
11,912,4.0,940545198
11,913,4.0,997786442
11,914,3.0,1010520058
11,916,4.0,1021812347
11,919,4.0,997878758
11,923,4.0,940545356
11,924,3.0,940544292
11,928,3.0,997877937
11,929,4.0,955809502
11,940,3.0,997638529
11,943,3.0,997786063
11,944,3.0,997786442
11,947,3.0,997786664
11,953,4.0,997786271
11,954,4.0,997786525
11,965,4.0,1028403203
11,969,4.0,942312569
11,973,3.0,1010520000
11,1016,2.0,997878274
11,1022,2.0,997762684
11,1023,4.0,997878758
11,1025,3.0,940893245
11,1028,3.0,997786443
11,1029,4.0,997762975
11,1030,2.0,942313977
11,1031,2.0,997638738
11,1032,3.0,997638530
11,1033,2.0,940893423
11,1035,3.0,942313909
11,1036,4.0,942312569
11,1057,3.0,997762975
11,1060,3.0,997878445
11,1073,4.0,940892473
11,1077,4.0,940544482
11,1081,2.0,997878671
11,1088,2.0,942314012
11,1093,2.0,997762885
11,1095,3.0,1010519683
11,1097,4.0,997762975
11,1127,3.0,940544396
11,1129,3.0,997762976
11,1131,4.0,997786271
11,1132,4.0,997786443
11,1147,4.0,955809763
11,1148,4.0,997878758
11,1171,3.0,997638841
11,1190,3.0,943175348
11,1193,3.0,940545198
11,1196,4.0,1041384642
11,1197,4.0,997877937
11,1198,5.0,942312330
11,1199,4.0,940544396
11,1200,4.0,997638650
11,1204,4.0,955809407
11,1206,3.0,940544396
11,1210,3.0,997878050
11,1213,4.0,943174551
11,1215,3.0,997638650
11,1219,4.0,1021812274
11,1220,2.0,997638841
11,1224,4.0,997786169
11,1225,4.0,955809551
11,1228,3.0,944389135
11,1230,4.0,997638650
11,1238,3.0,1010519939
11,1240,4.0,940544292
11,1244,4.0,1010520000
11,1245,2.0,997786525
11,1246,2.0,944388820
11,1248,3.0,997878562
11,1250,4.0,944389135
11,1252,3.0,955809407
11,1253,4.0,997762815
11,1254,3.0,997878562
11,1261,3.0,997762976
11,1267,4.0,997786443
11,1268,3.0,997877938
11,1270,4.0,940544175
11,1273,4.0,940545275
11,1278,4.0,942614629
11,1282,3.0,997762976
11,1284,4.0,955809610
11,1286,2.0,997878368
11,1288,4.0,997878562
11,1291,3.0,997786271
11,1298,2.0,997877826
11,1301,4.0,997763076
11,1302,3.0,997763076
11,1304,4.0,942312420
11,1320,2.0,940544903
11,1333,4.0,942614702
11,1348,3.0,997786664
11,1356,3.0,997878368
11,1370,1.0,997762885
11,1371,2.0,940544903
11,1372,3.0,997878368
11,1373,1.0,997878368
11,1374,4.0,997878368
11,1375,3.0,997878369
11,1376,5.0,1041384601
11,1377,3.0,997638738
11,1385,3.0,942312987
11,1387,4.0,1010519821
11,1391,3.0,997786443
11,1396,2.0,997878274
11,1407,3.0,997878159
11,1408,4.0,997786352
11,1466,4.0,943174551
11,1488,3.0,942313429
11,1544,2.0,997786444
11,1552,1.0,997762815
11,1562,1.0,997638738
11,1566,3.0,997786169
11,1573,3.0,997762976
11,1580,3.0,940544440
11,1587,3.0,997762815
11,1591,1.0,940544788
11,1608,2.0,942312987
11,1610,3.0,997786170
11,1616,2.0,997877827
11,1617,3.0,997786352
11,1639,4.0,997762684
11,1645,3.0,942614760
11,1674,4.0,940545355
11,1676,3.0,997878446
11,1682,3.0,997878671
11,1690,2.0,940544583
11,1704,3.0,997786063
11,1721,3.0,997878562
11,1722,2.0,942312987
11,1729,3.0,997786271
11,1805,3.0,943174986
11,1831,2.0,997786444
11,1836,3.0,997878863
11,1876,3.0,997762816
11,1882,1.0,940545033
11,1907,3.0,1010520058
11,1909,3.0,997878758
11,1912,3.0,997877827
11,1939,5.0,940545198
11,1941,3.0,1010519750
11,1944,4.0,944388870
11,1954,4.0,942312569
11,1959,3.0,997877827
11,1961,3.0,940545355
11,1965,1.0,940544100
11,1966,3.0,1010520000
11,1994,4.0,942614702
11,2000,2.0,997786353
11,2006,3.0,997786526
11,2011,2.0,997638739
11,2012,2.0,997638739
11,2015,3.0,997638530
11,2018,3.0,997638739
11,2020,4.0,944388870
11,2021,3.0,997762976
11,2023,3.0,942312891
11,2028,4.0,997878159
11,2033,2.0,997638841
11,2034,3.0,997638841
11,2038,2.0,940544946
11,2041,1.0,997762816
11,2043,3.0,997762816
11,2054,3.0,997786170
11,2071,3.0,997638651
11,2078,3.0,997786271
11,2080,3.0,940893102
11,2081,4.0,940893102
11,2085,3.0,997638530
11,2087,3.0,940892424
11,2088,4.0,942314041
11,2089,3.0,997878050
11,2090,3.0,997878050
11,2094,3.0,940544538
11,2095,2.0,997878159
11,2096,3.0,997878274
11,2099,2.0,997878369
11,2100,3.0,997878369
11,2105,3.0,940544538
11,2115,3.0,997786272
11,2126,2.0,942313388
11,2133,3.0,963676197
11,2137,3.0,997762684
11,2139,3.0,997878159
11,2140,3.0,997762816
11,2143,2.0,940892511
11,2153,1.0,997638651
11,2161,2.0,940892424
11,2174,4.0,940892473
11,2186,4.0,955809443
11,2193,2.0,940892424
11,2194,4.0,997878671
11,2203,4.0,955809408
11,2204,4.0,955809443
11,2243,3.0,997638841
11,2248,3.0,997878160
11,2268,2.0,997763076
11,2287,3.0,997878563
11,2291,4.0,940545275
11,2294,3.0,997638651
11,2311,2.0,997638530
11,2355,2.0,997638842
11,2366,4.0,942312420
11,2367,2.0,997786353
11,2374,3.0,944388722
11,2391,3.0,997878274
11,2393,1.0,997878369
11,2394,3.0,997877938
11,2396,4.0,955809701
11,2405,2.0,942313121
11,2406,3.0,942312420
11,2409,3.0,942312569
11,2410,2.0,942312620
11,2411,1.0,942313352
11,2414,3.0,997878771
11,2428,3.0,958271102
11,2431,1.0,943175348
11,2450,1.0,940545033
11,2455,3.0,997763076
11,2457,2.0,997878160
11,2468,2.0,942313352
11,2527,2.0,997878758
11,2528,3.0,940544243
11,2549,1.0,997878759
11,2571,4.0,940544243
11,2599,3.0,997762977
11,2613,3.0,942312747
11,2616,3.0,997762886
11,2617,2.0,942312747
11,2628,3.0,997878446
11,2640,4.0,940544343
11,2641,3.0,997878446
11,2642,1.0,940544903
11,2643,1.0,940545072
11,2644,3.0,942614629
11,2648,4.0,942614629
11,2652,3.0,1008475282
11,2654,3.0,977036497
11,2657,3.0,940544243
11,2660,3.0,997878563
11,2664,4.0,997786272
11,2683,3.0,997638651
11,2687,4.0,985417956
11,2688,2.0,958271149
11,2699,2.0,940544343
11,2700,4.0,997878370
11,2706,3.0,958271020
11,2710,3.0,985298196
11,2716,3.0,1010519683
11,2723,3.0,997786664
11,2746,3.0,942313809
11,2761,4.0,997786272
11,2762,4.0,940543712
11,2770,2.0,997638842
11,2788,3.0,997638651
11,2791,3.0,997638531
11,2792,2.0,997638531
11,2797,4.0,940892424
11,2804,4.0,997762684
11,2808,2.0,940544946
11,2826,3.0,958271020
11,2858,3.0,997638652
11,2862,1.0,1023660585
11,2863,4.0,942313809
11,2872,2.0,1023660585
11,2881,3.0,958271103
11,2906,2.0,997877938
11,2912,3.0,1010519939
11,2916,2.0,997878563
11,2926,3.0,997786063
11,2935,4.0,955809443
11,2936,3.0,997878446
11,2946,3.0,997786170
11,2947,4.0,997786063
11,2948,3.0,997763077
11,2949,4.0,997762886
11,2959,4.0,960054633
11,2968,4.0,940544175
11,2973,4.0,997762816
11,2985,3.0,1021812310
11,2986,1.0,997878050
11,2987,3.0,940893202
11,2990,2.0,942313727
11,2997,2.0,942312151
11,3000,3.0,997877938
11,3019,3.0,997762977
11,3034,3.0,940893157
11,3035,4.0,944388766
11,3052,3.0,997762886
11,3060,3.0,997762817
11,3061,3.0,997786170
11,3070,4.0,963676197
11,3081,2.0,997878275
11,3082,2.0,944388415
11,3097,3.0,997878275
11,3104,3.0,997786526
11,3107,2.0,942313121
11,3108,2.0,943174986
11,3114,4.0,997878563
11,3129,3.0,997878447
11,3145,3.0,997762817
11,3160,2.0,997786444
11,3163,4.0,997878563
11,3175,3.0,1010519683
11,3213,4.0,980513185
11,3219,2.0,958271285
11,3262,1.0,997878672
11,3317,4.0,997638410
11,3340,2.0,997638842
11,3365,4.0,997878160
11,3385,3.0,952842479
11,3386,3.0,997786272
11,3387,2.0,952842479
11,3394,1.0,997638842
11,3396,3.0,952842440
11,3397,2.0,997786063
11,3408,3.0,997762977
11,3418,3.0,997878564
11,3420,3.0,980513351
11,3424,4.0,952842352
11,3435,4.0,952842352
11,3448,3.0,997786064
11,3450,3.0,997786064
11,3471,3.0,997762684
11,3481,3.0,986850519
11,3487,4.0,1037651685
11,3507,4.0,980513306
11,3510,2.0,977036653
11,3555,3.0,997878672
11,3578,3.0,960054322
11,3593,1.0,960054408
11,3608,3.0,997877827
11,3615,2.0,984328461
11,3623,2.0,986850579
11,3633,4.0,977036415
11,3675,3.0,997878759
11,3683,3.0,997638843
11,3684,4.0,960053988
11,3686,2.0,997763077
11,3698,3.0,997878160
11,3701,3.0,960053959
11,3706,2.0,997638652
11,3707,2.0,960054078
11,3709,2.0,960054137
11,3712,3.0,960054137
11,3717,2.0,1010233722
11,3723,3.0,997786170
11,3729,3.0,997878161
11,3740,3.0,997638739
11,3744,2.0,1028403226
11,3745,2.0,997878564
11,3751,3.0,961955416
11,3753,1.0,997877827
11,3754,1.0,997638531
11,3763,3.0,961551899
11,3780,2.0,961551962
11,3793,3.0,997878759
11,3798,2.0,969779375
11,3826,1.0,965496552
11,3827,2.0,997878370
11,3833,1.0,997638843
11,3852,2.0,997878447
11,3882,3.0,985417934
11,3897,3.0,997638652
11,3931,1.0,997786064
11,3948,3.0,997786526
11,3971,2.0,997877939
11,3972,2.0,997786353
11,3973,2.0,985298196
11,3977,3.0,997762685
11,3994,4.0,977036439
11,3996,4.0,997762817
11,3997,3.0,991331842
11,4002,2.0,977036653
11,4007,2.0,980513351
11,4009,2.0,997878447
11,4016,3.0,991625830
11,4020,3.0,995782812
11,4022,3.0,986775265
11,4023,2.0,1006775103
11,4027,3.0,985584361
11,4036,2.0,997878161
11,4062,2.0,997786664
11,4066,3.0,980513351
11,4117,4.0,995199259
11,4131,3.0,985584598
11,4132,1.0,997786444
11,4133,1.0,997786526
11,4148,3.0,982589707
11,4183,3.0,997878672
11,4212,2.0,997762817
11,4214,2.0,997878051
11,4232,3.0,1002397557
11,4246,3.0,1011121483
11,4270,2.0,989260508
11,4306,3.0,990674151
11,4329,4.0,1028403179
11,4352,2.0,997878161
11,4366,2.0,997638652
11,4367,1.0,997878564
11,4370,2.0,994537316
11,4392,2.0,1023660585
11,4416,3.0,997762817
11,4446,2.0,997763077
11,4603,2.0,1010519750
11,4607,3.0,995199493
11,4610,1.0,997786273
11,4621,1.0,997786444
11,4623,2.0,995199449
11,4628,3.0,995199449
11,4633,2.0,995199449
11,4634,2.0,997877828
11,4636,3.0,995199449
11,4638,2.0,995584167
11,4641,3.0,1013897061
11,4643,2.0,997877828
11,4659,2.0,997878161
11,4661,2.0,997878162
11,4666,1.0,997878275
11,4674,2.0,995199373
11,4681,3.0,995199321
11,4692,2.0,995199321
11,4696,2.0,997878771
11,4700,3.0,1010233741
11,4704,3.0,1037651661
11,4720,3.0,1051941902
11,4734,3.0,1010519879
11,4881,3.0,1023660617
11,4886,3.0,1041384513
11,4896,3.0,1006775069
11,4979,3.0,1028403110
11,4990,3.0,1026753669
11,4993,4.0,1037651725
11,4995,3.0,1020823525
11,5009,2.0,1023660585
11,5013,4.0,1026753652
11,5060,3.0,1010519939
11,5218,2.0,1041384530
11,5282,2.0,1021812694
11,5349,4.0,1021812417
11,5377,3.0,1045275557
11,5378,2.0,1021812567
11,5390,3.0,1037651782
11,5418,2.0,1026753720
11,5445,3.0,1041384454
11,5459,2.0,1026753697
11,5481,1.0,1028403134
11,5504,3.0,1051941877
11,5630,2.0,1037652059
11,5816,3.0,1037651627
11,5944,2.0,1041384557
11,5952,4.0,1041384492
11,6157,2.0,1045240637
11,6333,3.0,1051941856
12,44,3.0,848958744
12,95,3.0,848958706
12,135,5.0,848959058
12,153,4.0,848958562
12,189,3.0,848959363
12,191,3.0,848959058
12,230,3.0,848958839
12,253,4.0,848958618
12,277,4.0,848958798
12,292,5.0,848958593
12,296,4.0,848958535
12,316,3.0,848958575
12,317,3.0,848958679
12,327,2.0,848958879
12,329,3.0,848958593
12,344,2.0,848958562
12,345,1.0,848958891
12,355,1.0,848958784
12,356,3.0,848958575
12,357,3.0,848958667
12,368,3.0,848958735
12,377,5.0,848958618
12,405,2.0,848959019
12,434,3.0,848958593
12,435,3.0,848958690
12,454,3.0,848958618
12,466,2.0,848958784
12,475,3.0,848958879
12,480,5.0,848958593
12,500,3.0,848958628
12,533,4.0,848958979
12,550,3.0,848959003
12,551,3.0,848958735
12,587,4.0,848958647
12,589,5.0,848958618
12,592,4.0,848958535
12,594,3.0,848958772
12,597,1.0,848958647
12,610,5.0,848958855
12,613,3.0,848959308
12,616,3.0,848958866
12,736,2.0,848958716
12,748,3.0,848959189
12,761,5.0,848959189
12,780,5.0,848958725
12,921,3.0,848959460
12,1061,3.0,848959372
12,1073,4.0,848959058
12,1356,5.0,848959485
13,5,3.5,1225229442
13,110,2.5,1272898896
13,180,5.0,1225229789
13,196,4.0,1225229498
13,260,3.0,1272898891
13,261,1.0,1225229630
13,296,3.5,1272898886
13,318,3.5,1272898893
13,356,3.0,1272898881
13,432,3.0,1225229452
13,457,1.5,1272898899
13,466,2.0,1225229458
13,471,2.5,1225229592
13,543,5.0,1225229493
13,593,4.0,1272898888
13,661,3.5,1225229636
13,1215,4.5,1225229575
13,1639,4.0,1225229436
13,1663,5.0,1225229795
13,1690,3.0,1225229641
13,2427,1.0,1225229811
13,2599,5.0,1225229447
13,2724,1.0,1225229806
13,2947,3.5,1225229636
13,26403,4.0,1272898803
13,35836,5.0,1272898938
13,43652,3.5,1272898795
13,55031,4.5,1272898811
13,56012,4.0,1272898806
13,76077,5.0,1272898752
13,76251,5.0,1272898847
14,2,4.0,842119824
14,11,4.0,842119583
14,19,3.0,842119311
14,21,4.0,842119349
14,32,4.0,842119487
14,47,3.0,842119268
14,50,3.0,842119349
14,141,5.0,842119903
14,150,5.0,842118959
14,153,3.0,842119011
14,196,3.0,842119824
14,204,2.0,842119903
14,236,3.0,842119583
14,252,4.0,842119858
14,292,3.0,842119111
14,296,4.0,842118960
14,300,5.0,842119267
14,316,5.0,842119053
14,329,3.0,842119111
14,339,4.0,842119166
14,344,3.0,842119011
14,349,5.0,842119010
14,356,3.0,842119166
14,357,5.0,842119537
14,364,4.0,842119267
14,367,4.0,842119311
14,377,4.0,842119311
14,380,4.0,842118961
14,432,3.0,842119537
14,457,5.0,842119053
14,480,4.0,842119218
14,500,4.0,842119349
14,539,5.0,842119487
14,588,4.0,842119010
14,589,4.0,842119267
14,592,4.0,842118958
14,593,5.0,842119053
14,595,4.0,842119053
15,1,4.0,1422651687
15,318,4.0,1422651516
15,356,3.0,1422651635
15,1188,2.0,1422651785
15,1307,2.5,1422651691
15,1704,3.5,1422651639
15,3408,4.0,1422652250
15,3481,1.0,1422652257
15,3536,2.0,1422652739
15,3752,1.5,1422652573
15,3824,1.0,1422653162
15,3825,3.5,1422652754
15,3882,2.5,1422652704
15,3967,3.0,1422651782
15,3977,2.0,1422652248
15,4014,3.0,1422651826
15,4018,2.0,1422652558
15,4025,2.5,1422652533
15,4033,3.0,1422652817
15,4054,3.0,1422652858
15,4069,2.5,1422652764
15,4155,2.0,1422653154
15,4246,4.0,1422652278
15,4306,3.0,1422651706
15,4310,3.0,1422652569
15,4447,2.0,1422652549
15,4639,2.0,1422652742
15,4700,2.0,1422652889
15,4963,4.0,1422652224
15,4993,3.5,1422651550
15,5151,2.0,1422652946
15,5296,0.5,1422653221
15,5349,3.5,1422652224
15,5415,3.0,1422653209
15,5418,4.5,1422652231
15,5620,3.0,1422652855
15,5669,4.0,1422652282
15,5812,2.5,1422653030
15,5816,3.0,1422652272
15,5952,3.5,1422651644
15,5989,2.5,1422652236
15,6155,3.5,1422652820
15,6281,2.5,1422652683
15,6373,2.0,1422652553
15,6378,3.5,1422652541
15,6503,2.0,1422652758
15,6539,5.0,1422652214
15,6593,2.0,1422652971
15,6942,3.5,1422652565
15,7153,3.5,1422651545
15,7154,3.0,1422653056
15,7162,3.0,1422652812
15,7173,1.5,1422652929
15,7293,3.0,1422652633
15,7323,3.0,1422652729
15,7361,2.5,1422652218
15,7444,1.5,1422652845
15,7451,3.0,1422652726
15,7458,4.5,1422652623
15,8368,3.0,1422652275
15,8533,5.0,1422651779
15,8636,3.5,1422652261
15,8665,4.0,1422652272
15,8969,3.0,1422653036
15,8970,3.5,1422652609
15,8984,3.5,1422652641
15,30793,2.0,1422652591
15,31685,3.0,1422652770
15,33679,3.5,1422652613
15,35836,1.5,1422652526
15,40629,5.0,1422651739
15,40815,3.5,1422651850
15,40819,2.0,1422651759
15,45447,4.0,1422652678
15,45501,2.5,1422653245
15,45722,4.5,1422652523
15,45950,2.5,1422652944
15,49286,3.5,1422653106
15,51540,2.0,1422652786
15,51935,3.5,1422653049
15,52722,3.0,1422651580
15,52973,2.0,1422652686
15,53125,4.5,1422652664
15,53322,2.5,1422652790
15,54001,4.5,1422652627
15,54286,5.0,1422652511
15,56367,3.0,1422651739
15,56949,3.0,1422653025
15,58047,3.5,1422653259
15,58998,3.0,1422652803
15,59315,4.5,1422653307
15,59369,4.5,1422652698
15,63082,4.5,1422651870
15,63113,3.0,1422652867
15,63992,2.5,1422653022
15,64622,2.5,1422653167
15,64957,2.5,1422651583
15,67255,4.5,1422652919
15,68135,2.5,1422653242
15,68554,3.5,1422653084
15,69122,3.0,1422652586
15,69406,2.5,1422653240
15,69757,3.0,1422651764
15,69844,4.0,1422651708
15,73017,3.0,1422652645
15,77561,4.0,1422652761
15,79132,3.5,1422651636
15,79293,3.5,1422653192
15,80463,3.0,1422652671
15,80549,4.5,1422653131
15,81834,4.0,1422652793
15,81845,4.5,1422651653
15,81847,4.0,1422652987
15,85414,3.0,1422652853
15,86332,4.0,1422652962
15,86833,2.5,1422653236
15,88125,4.0,1422652777
15,88129,3.0,1422652902
15,88163,5.0,1422653096
15,89745,4.0,1422651669
15,91500,4.5,1422652837
15,91529,4.0,1422651662
15,93988,4.0,1422652053
15,95510,4.0,1422653080
15,96079,4.0,1422652933
15,96610,3.5,1422652938
15,97304,4.0,1422652986
15,97752,3.0,1422653196
15,97921,3.0,1422653065
15,98961,2.5,1422651802
15,99114,4.0,1422651672
15,104374,3.0,1422651726
15,106487,4.5,1422653128
15,106696,4.5,1422653305
15,108190,3.0,1422653319
15,112556,3.5,1422651591
15,116823,4.5,1422653329
16,303,2.5,1355604031
16,610,2.0,1355603993
16,1037,1.5,1355604021
16,1188,2.0,1355603983
16,1231,2.0,1355603991
16,1261,4.5,1355603965
16,1321,2.0,1355603987
16,1378,2.0,1355604022
16,1831,4.5,1355603968
16,1882,4.5,1355603971
16,1912,3.0,1355603975
16,2289,2.0,1355603989
16,2359,3.0,1355604006
16,2366,4.5,1355604010
16,2826,3.5,1355603980
16,2944,2.0,1355604014
16,3247,2.0,1355604025
16,3361,1.5,1355604028
16,3555,4.5,1355604008
16,4002,2.0,1355604018
17,605,3.0,1337190535
17,858,5.0,1337193790
17,904,4.0,1337193807
17,934,3.0,1337190474
17,1013,3.0,1337190463
17,2324,4.5,1337193854
17,2724,3.0,1337190347
17,2803,3.5,1337190455
17,2881,3.0,1337190379
17,2915,2.0,1337190361
17,2953,3.0,1337190403
17,3005,3.5,1337190414
17,3107,3.0,1337190370
17,3578,5.0,1337194082
17,3969,3.0,1337190445
17,4993,4.5,1337193899
17,5418,5.0,1337194086
17,5952,4.5,1337193941
17,6031,5.0,1337190922
17,7153,4.5,1337193902
17,7445,4.5,1337194131
17,7502,5.0,1337193771
17,26614,5.0,1337194110
17,54286,5.0,1337194063
17,55820,4.0,1337194013
17,76701,4.0,1337191700
17,92509,4.0,1337191258
17,93265,4.0,1337191477
18,10,5.0,837848698
18,44,3.0,837848864
18,141,4.0,837848849
18,153,3.0,837848642
18,161,5.0,837848686
18,231,3.0,837848664
18,296,4.0,837848621
18,329,4.0,837848664
18,349,4.0,837848642
18,364,4.0,837848729
18,434,3.0,837848686
18,442,3.0,837848837
18,457,5.0,837848686
18,480,3.0,837848729
18,539,3.0,837848803
18,586,2.0,837848803
18,588,3.0,837848642
18,589,3.0,837848769
18,590,3.0,837848621
18,592,3.0,837848621
18,593,4.0,837848686
18,595,3.0,837848664
18,597,3.0,837848816
19,12,3.0,940153823
19,25,4.0,940155433
19,70,3.0,940152329
19,152,3.0,940153823
19,177,4.0,940153273
19,188,3.0,940152329
19,220,3.0,940151853
19,253,4.0,940152329
19,273,3.0,940152461
19,318,3.0,940155293
19,330,2.0,940153273
19,366,3.0,940153273
19,382,2.0,940152614
19,407,3.0,940153273
19,426,4.0,940153404
19,527,5.0,940155546
19,532,3.0,940153145
19,565,3.0,940153145
19,608,4.0,940155433
19,610,3.0,940153145
19,724,3.0,940153145
19,735,4.0,940153005
19,799,3.0,940151853
19,800,3.0,940155546
19,924,5.0,940155725
19,968,4.0,940151853
19,1128,3.0,940153273
19,1130,4.0,940152614
19,1214,4.0,940151667
19,1215,3.0,940152029
19,1219,5.0,940152029
19,1241,4.0,940152029
19,1255,4.0,940152029
19,1258,4.0,940152152
19,1261,5.0,940152152
19,1278,4.0,940152329
19,1293,3.0,940155433
19,1320,3.0,940152615
19,1321,3.0,940151516
19,1323,1.0,940153823
19,1327,2.0,940153693
19,1332,3.0,940151401
19,1333,3.0,940151401
19,1334,3.0,940153005
19,1339,3.0,940153145
19,1340,5.0,940152152
19,1342,4.0,940153005
19,1345,5.0,940152029
19,1346,3.0,940153005
19,1347,4.0,940151668
19,1348,5.0,940152152
19,1350,3.0,940152614
19,1387,5.0,940151516
19,1388,2.0,940153823
19,1389,1.0,940154299
19,1407,3.0,940151853
19,1584,3.0,940155546
19,1644,2.0,940153693
19,1645,3.0,940152029
19,1682,3.0,940155546
19,1690,4.0,940152461
19,1699,5.0,940155725
19,1704,4.0,940155293
19,1717,3.0,940152152
19,1762,3.0,940154056
19,1924,1.0,940151853
19,1957,3.0,940155293
19,1970,3.0,940152614
19,1971,2.0,940153404
19,1974,2.0,940154185
19,1975,1.0,940154422
19,1976,1.0,940154685
19,1982,3.0,940152461
19,1983,2.0,940154563
19,1984,3.0,940154685
19,1994,3.0,940152029
19,1995,2.0,940153556
19,1996,2.0,940153404
19,1997,4.0,940151401
19,1998,4.0,940154422
19,1999,3.0,940154056
19,2003,4.0,940152329
19,2004,4.0,940152615
19,2028,5.0,940155433
19,2097,3.0,940153145
19,2118,3.0,940151853
19,2119,2.0,940154563
19,2121,3.0,940154563
19,2159,4.0,940151516
19,2160,4.0,940151516
19,2239,3.0,940155433
19,2288,4.0,940151668
19,2312,3.0,940155293
19,2313,5.0,940155293
19,2328,3.0,940153556
19,2338,1.0,940153556
19,2366,5.0,940151516
19,2377,2.0,940153273
19,2389,3.0,940154563
19,2454,3.0,940152152
19,2455,4.0,940152152
19,2459,4.0,940154563
19,2513,3.0,940153556
19,2517,3.0,940153556
19,2550,5.0,940151401
19,2553,4.0,940151401
19,2633,5.0,940152615
19,2644,3.0,940152461
19,2648,5.0,940151401
19,2649,4.0,940152329
19,2653,4.0,940153693
19,2654,4.0,940151516
19,2657,3.0,940151668
19,2664,4.0,940151401
19,2710,4.0,940151668
19,2716,3.0,940151668
19,2717,4.0,940152329
19,2731,4.0,940155293
19,2739,3.0,940155293
19,2746,3.0,940154808
19,2747,3.0,940152461
19,2762,3.0,940150258
19,2770,3.0,940150518
19,2780,3.0,940153693
19,2781,3.0,940153693
19,2787,3.0,940153005
19,2789,2.0,940154185
19,2829,3.0,940150872
19,2841,3.0,940150598
19,2844,3.0,940150683
19,2853,3.0,940154808
19,2858,4.0,940150258
19,2867,3.0,940152029
19,2883,3.0,940150872
19,2890,4.0,940150518
19,2900,3.0,940153953
19,2901,3.0,940153145
19,2902,3.0,940154422
19,2903,3.0,940154808
